variant_id,activity_sequence,trace_length,frequency,frequency_pct,representative_case_id,duration_seconds_mean,duration_seconds_median,duration_seconds_min,duration_seconds_max,outcome,rework,resource_distribution
V0770,ER Registration>ER Triage>LacticAcid>Leucocytes>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,19,1,0.0009523809523809,GJA,2137459.0,2137459.0,2137459.0,2137459.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0771,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Release A,13,1,0.0009523809523809,HJA,597924.0,597924.0,597924.0,597924.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0772,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>CRP,11,1,0.0009523809523809,IJA,41476.0,41476.0,41476.0,41476.0,CRP,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0773,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>Admission NC>CRP>Release A,9,1,0.0009523809523809,JJA,367440.0,367440.0,367440.0,367440.0,Release A,"{""CRP"": 1}",{}
V0774,Leucocytes>CRP>ER Registration>ER Triage>ER Sepsis Triage,5,1,0.0009523809523809,KJA,23680.0,23680.0,23680.0,23680.0,ER Sepsis Triage,{},{}
V0775,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>IV Antibiotics>Leucocytes>CRP,8,1,0.0009523809523809,MJA,36256.0,36256.0,36256.0,36256.0,CRP,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0776,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>Release A,16,1,0.0009523809523809,NJA,346092.0,346092.0,346092.0,346092.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0777,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>LacticAcid>CRP>Leucocytes,8,1,0.0009523809523809,PJA,2628.0,2628.0,2628.0,2628.0,Leucocytes,{},{}
V0778,ER Registration>LacticAcid>Leucocytes>CRP>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes,9,1,0.0009523809523809,QJA,33844.0,33844.0,33844.0,33844.0,Leucocytes,"{""Leucocytes"": 1}",{}
V0779,ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>CRP>LacticAcid>Leucocytes>Admission NC>Leucocytes>CRP>Release A>Return ER,12,1,0.0009523809523809,SJA,921995.0,921995.0,921995.0,921995.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0780,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>Release A,27,1,0.0009523809523809,TJA,1470319.0,1470319.0,1470319.0,1470319.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0781,IV Liquid>ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release C,18,1,0.0009523809523809,WJA,1188409.0,1188409.0,1188409.0,1188409.0,Release C,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0782,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release A,20,1,0.0009523809523809,XJA,1091690.0,1091690.0,1091690.0,1091690.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0783,ER Registration>LacticAcid>Leucocytes>CRP>IV Liquid>ER Triage>ER Sepsis Triage>IV Antibiotics>Admission NC>CRP>Leucocytes>Release A,12,1,0.0009523809523809,YJA,913982.0,913982.0,913982.0,913982.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0784,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A,23,1,0.0009523809523809,ZJA,1539392.0,1539392.0,1539392.0,1539392.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0785,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,19,1,0.0009523809523809,BKA,2071553.0,2071553.0,2071553.0,2071553.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0786,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>CRP>LacticAcid>Leucocytes>Leucocytes>Leucocytes>CRP>LacticAcid>Release A,17,1,0.0009523809523809,CKA,781635.0,781635.0,781635.0,781635.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0787,ER Registration>ER Triage>Leucocytes>LacticAcid>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>Release A>Return ER,14,1,0.0009523809523809,DKA,2598077.0,2598077.0,2598077.0,2598077.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0788,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A,14,1,0.0009523809523809,EKA,358184.0,358184.0,358184.0,358184.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0789,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>CRP>Admission NC>Release A,11,1,0.0009523809523809,FKA,390452.0,390452.0,390452.0,390452.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0790,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>Admission NC>CRP>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>Release D,19,1,0.0009523809523809,HKA,849048.0,849048.0,849048.0,849048.0,Release D,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0791,ER Registration>ER Triage>IV Liquid>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Antibiotics,8,1,0.0009523809523809,IKA,3915.0,3915.0,3915.0,3915.0,IV Antibiotics,{},{}
V0792,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Release B,13,1,0.0009523809523809,JKA,499799.0,499799.0,499799.0,499799.0,Release B,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0793,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission IC>Leucocytes>LacticAcid>CRP>Admission NC>Release A,14,1,0.0009523809523809,KKA,1086236.0,1086236.0,1086236.0,1086236.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0794,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A>Leucocytes>Return ER,24,1,0.0009523809523809,LKA,3267008.0,3267008.0,3267008.0,3267008.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0795,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission IC>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>LacticAcid>CRP>Leucocytes>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>CRP>Admission NC>Release A,52,1,0.0009523809523809,MKA,1382813.0,1382813.0,1382813.0,1382813.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0796,ER Registration>ER Triage>IV Liquid>CRP>Leucocytes>LacticAcid>ER Sepsis Triage>IV Antibiotics>Admission NC>Release A,10,1,0.0009523809523809,NKA,380807.0,380807.0,380807.0,380807.0,Release A,{},{}
V0797,ER Registration>ER Triage>Leucocytes>LacticAcid>CRP>ER Sepsis Triage>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,15,1,0.0009523809523809,PKA,15571534.0,15571534.0,15571534.0,15571534.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0798,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Leucocytes>Admission NC>CRP>Leucocytes>Release A>Return ER,14,1,0.0009523809523809,QKA,6366236.0,6366236.0,6366236.0,6366236.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0799,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Release A,10,1,0.0009523809523809,RKA,81147.0,81147.0,81147.0,81147.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0800,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>LacticAcid>IV Liquid>Leucocytes>CRP>Release A,13,1,0.0009523809523809,TKA,341982.0,341982.0,341982.0,341982.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0801,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>CRP>Leucocytes>Leucocytes>CRP>Admission NC>Release A,17,1,0.0009523809523809,UKA,766551.0,766551.0,766551.0,766551.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0802,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>Admission NC>CRP>Leucocytes>Release D,14,1,0.0009523809523809,VKA,666352.0,666352.0,666352.0,666352.0,Release D,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0803,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Admission IC>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>Admission NC>Release B,18,1,0.0009523809523809,WKA,202556.0,202556.0,202556.0,202556.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0804,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A>Return ER,13,1,0.0009523809523809,XKA,14633563.0,14633563.0,14633563.0,14633563.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0805,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission IC>Leucocytes>LacticAcid>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Release A,43,1,0.0009523809523809,YKA,1641057.0,1641057.0,1641057.0,1641057.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0806,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>IV Antibiotics>Leucocytes>LacticAcid>CRP>Admission NC>Leucocytes>LacticAcid>CRP>Leucocytes>CRP>Release A>Return ER,16,1,0.0009523809523809,ZKA,7770942.0,7770942.0,7770942.0,7770942.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0807,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>LacticAcid>Leucocytes>Admission NC>Leucocytes>Release A,11,1,0.0009523809523809,ALA,257295.0,257295.0,257295.0,257295.0,Release A,"{""Leucocytes"": 1}",{}
V0808,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,20,1,0.0009523809523809,BLA,4763144.0,4763144.0,4763144.0,4763144.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0809,ER Registration>ER Triage>LacticAcid>Leucocytes>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Release A,20,1,0.0009523809523809,ELA,1003394.0,1003394.0,1003394.0,1003394.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0810,ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission NC>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A,14,1,0.0009523809523809,GLA,479098.0,479098.0,479098.0,479098.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0811,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission IC>Leucocytes>LacticAcid>CRP>Admission NC>Leucocytes>CRP>Release A,16,1,0.0009523809523809,HLA,537876.0,537876.0,537876.0,537876.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0812,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Release A>Return ER,12,1,0.0009523809523809,ILA,1811220.0,1811220.0,1811220.0,1811220.0,Return ER,"{""Admission NC"": 1}",{}
V0813,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>Leucocytes>CRP>Release A,25,1,0.0009523809523809,JLA,1323886.0,1323886.0,1323886.0,1323886.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0814,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>Leucocytes>Leucocytes>CRP>Release A,14,1,0.0009523809523809,KLA,450117.0,450117.0,450117.0,450117.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0815,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,25,1,0.0009523809523809,PLA,1352671.0,1352671.0,1352671.0,1352671.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0816,ER Triage>ER Registration>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Antibiotics,7,1,0.0009523809523809,QLA,5518.0,5518.0,5518.0,5518.0,IV Antibiotics,{},{}
V0817,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>CRP>Release C>Return ER,22,1,0.0009523809523809,RLA,2426270.0,2426270.0,2426270.0,2426270.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0818,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Release A,24,1,0.0009523809523809,SLA,1189181.0,1189181.0,1189181.0,1189181.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0819,ER Registration>IV Liquid>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Admission NC>Release A,15,1,0.0009523809523809,ULA,662876.0,662876.0,662876.0,662876.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0820,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid,8,1,0.0009523809523809,VLA,3366.0,3366.0,3366.0,3366.0,LacticAcid,{},{}
V0821,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>Admission NC>CRP>Leucocytes>Admission NC>Leucocytes>CRP>CRP>Release A>Return ER,14,1,0.0009523809523809,WLA,4319146.0,4319146.0,4319146.0,4319146.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0822,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>Admission IC>CRP>Leucocytes>LacticAcid>Leucocytes>LacticAcid>CRP>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>CRP>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,61,1,0.0009523809523809,YLA,12017996.0,12017996.0,12017996.0,12017996.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0823,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Release A>Return ER,11,1,0.0009523809523809,ZLA,22271640.0,22271640.0,22271640.0,22271640.0,Return ER,{},{}
V0824,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Release A,9,1,0.0009523809523809,AMA,801671.0,801671.0,801671.0,801671.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0825,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Release A>Return ER,12,1,0.0009523809523809,BMA,10952622.0,10952622.0,10952622.0,10952622.0,Return ER,"{""CRP"": 1}",{}
V0826,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC,8,1,0.0009523809523809,CMA,32582.0,32582.0,32582.0,32582.0,Admission NC,{},{}
V0827,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>IV Liquid>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,17,1,0.0009523809523809,EMA,2849677.0,2849677.0,2849677.0,2849677.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0828,ER Registration>CRP>LacticAcid>Leucocytes>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Admission NC>Release A>Return ER,13,1,0.0009523809523809,FMA,427468.0,427468.0,427468.0,427468.0,Return ER,"{""Admission NC"": 1}",{}
V0829,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A,13,1,0.0009523809523809,GMA,780922.0,780922.0,780922.0,780922.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0830,ER Sepsis Triage>ER Registration>ER Triage>IV Liquid>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission NC>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A,17,1,0.0009523809523809,JMA,745142.0,745142.0,745142.0,745142.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0831,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release D,20,1,0.0009523809523809,KMA,724891.0,724891.0,724891.0,724891.0,Release D,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0832,ER Registration>ER Triage>CRP>Leucocytes>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics,8,1,0.0009523809523809,MMA,4000.0,4000.0,4000.0,4000.0,IV Antibiotics,{},{}
V0833,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>LacticAcid>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Admission NC>Admission NC>Release A,21,1,0.0009523809523809,NMA,959429.0,959429.0,959429.0,959429.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0834,ER Sepsis Triage>ER Registration>ER Triage>IV Liquid>IV Antibiotics>CRP>LacticAcid>Leucocytes>Admission IC>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,26,1,0.0009523809523809,OMA,8372653.0,8372653.0,8372653.0,8372653.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0835,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A,14,1,0.0009523809523809,PMA,324746.0,324746.0,324746.0,324746.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0836,ER Registration>Leucocytes>CRP>LacticAcid>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A,18,1,0.0009523809523809,QMA,830336.0,830336.0,830336.0,830336.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0837,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission IC>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A,16,1,0.0009523809523809,SMA,534551.0,534551.0,534551.0,534551.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0838,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>Release A,10,1,0.0009523809523809,TMA,200261.0,200261.0,200261.0,200261.0,Release A,{},{}
V0839,CRP>Leucocytes>ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Release A,14,1,0.0009523809523809,UMA,352440.0,352440.0,352440.0,352440.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0840,IV Liquid>ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Antibiotics>LacticAcid>Admission IC>LacticAcid>CRP>LacticAcid>Leucocytes>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>LacticAcid>CRP>Leucocytes>Leucocytes>LacticAcid>CRP>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Admission IC>LacticAcid>Leucocytes>CRP>Leucocytes>Release B,66,1,0.0009523809523809,ZMA,3906842.0,3906842.0,3906842.0,3906842.0,Release B,"{""Admission IC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0841,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Release A,9,1,0.0009523809523809,ANA,82095.0,82095.0,82095.0,82095.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0842,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,17,1,0.0009523809523809,CNA,1477349.0,1477349.0,1477349.0,1477349.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0843,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>IV Liquid,9,1,0.0009523809523809,FNA,90950.0,90950.0,90950.0,90950.0,IV Liquid,{},{}
V0844,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission IC>CRP>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>Admission IC>Leucocytes>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>Admission NC>Release A,25,1,0.0009523809523809,GNA,574471.0,574471.0,574471.0,574471.0,Release A,"{""Admission IC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
